customer_id,day,usage_count,interaction_rate,avg_duration,churn
CUST_0001,16,2,0.4915945467414369,5.128104414910789,1
CUST_0001,17,2,0.4552201490818012,4.318948342525119,1
CUST_0001,18,0,0.07244688779455888,4.547693680750923,1
CUST_0001,19,3,0.7798509888933498,2.5761206733710433,1
CUST_0001,20,0,0.48050694725782894,4.7366780973860365,1
CUST_0001,21,2,0.6181557343181191,4.59671049802688,1
CUST_0001,22,2,0.3264613082439919,4.123681332025819,1
CUST_0001,23,1,0.07857849715502074,5.037660233167938,1
CUST_0001,24,1,0.5675408482615582,5.9888827373090185,1
CUST_0001,25,1,0.10456784033440025,5.6233098066546034,1
CUST_0001,26,2,0.9362122462436898,5.059630369920174,1
CUST_0001,27,5,0.08011484638467514,4.353063222294426,1
CUST_0001,28,5,0.7315895217553319,4.348581996385551,1
CUST_0001,29,3,0.18211791568869928,4.5161141659456785,1
CUST_0002,0,4,0.22845474133129873,3.872172779498694,1
CUST_0002,1,1,0.030652502205806065,5.564277388026737,1
CUST_0002,2,2,0.727169069766308,4.516813537700626,1
CUST_0002,3,3,0.8670314961224486,6.573986763290033,1
CUST_0002,4,3,0.8734232380816606,4.82737270005918,1
CUST_0002,5,3,0.6229665835634828,5.883659937486672,1
CUST_0002,6,2,0.7158249646820886,5.323800127605946,1
CUST_0002,7,2,0.4453052550026655,4.70851002100651,1
CUST_0002,8,2,0.16352387258502277,5.374280055577306,1
CUST_0002,9,2,0.7734731256866006,4.9131552228698085,1
CUST_0002,10,2,0.23605046334646396,2.9048424773200145,1
CUST_0002,11,2,0.61714498660403,5.254173892246202,1
CUST_0002,12,2,0.03667142693354297,5.847079009985034,1
CUST_0002,13,5,0.11191961939772788,6.22250091488688,1
CUST_0002,14,1,0.531169528001032,4.869084027230251,1
CUST_0002,15,3,0.14834320096208886,3.965045135467867,1
CUST_0002,16,2,0.951811785423239,5.916327674702481,1
CUST_0002,17,3,0.1396512547563129,5.346488475897993,1
CUST_0002,18,0,0.3079299415911909,4.061532089794151,1
CUST_0002,19,2,0.6726021182251263,5.644268159509302,1
CUST_0002,20,2,0.6926259522261645,4.96911236442842,1
CUST_0002,21,3,0.9309486955069778,7.003407267182105,1
CUST_0002,22,2,0.6588854702326572,6.6334315323010955,1
CUST_0002,23,0,0.657845304603036,3.853654606981312,1
CUST_0002,24,1,0.9771741842213173,6.005142573278018,1
CUST_0002,25,5,0.6675933855635847,4.747619956535551,1
CUST_0002,26,5,0.5444890979608495,3.721977416563624,1
CUST_0002,27,3,0.3732517916293401,3.3562592844119425,1
CUST_0002,28,1,0.6034485933813779,6.089664865016461,1
CUST_0002,29,3,0.47918187762973097,6.533978120849567,1
CUST_0003,0,0,0.34124782762615635,3.610427533236404,0
CUST_0003,1,4,0.7181230762264944,3.354601253043108,0
CUST_0003,2,1,0.1957779856835461,4.747314311999036,0
CUST_0003,3,1,0.9344360268055143,5.3920845297008695,0
CUST_0003,4,1,0.48587175918632564,4.129427383738244,0
CUST_0003,5,2,0.31130769915600365,4.0157276247074964,0
CUST_0003,6,2,0.4135491015253515,4.865731896642489,0
CUST_0003,7,1,0.5251633836670602,4.84077612190329,0
CUST_0003,8,1,0.5673122196289035,6.397414703060372,0
CUST_0003,9,1,0.6331513755940223,4.924855833189984,0
CUST_0003,10,4,0.21204483990822665,3.5973947282003067,0
CUST_0003,11,3,0.7805255152438618,6.749576743186939,0
CUST_0003,12,2,0.6675498992914705,5.239477461705897,0
CUST_0003,13,2,0.7368737449441821,4.217982363092393,0
CUST_0003,14,2,0.023638586046336396,6.224584437626143,0
CUST_0003,15,1,0.39090599590551467,6.623396562299046,0
CUST_0003,16,3,0.6951445540475938,3.56438117178656,0
CUST_0003,17,3,0.10410964938416634,3.0868935748209747,0
CUST_0003,18,2,0.0794193689889866,4.418319086051357,0
CUST_0003,19,1,0.06942384274609337,3.985243269307133,0
CUST_0003,20,1,0.8003565078223616,5.233785911790748,0
CUST_0003,21,3,0.33300191305819793,3.444104353796373,0
CUST_0003,22,5,0.060142342600785215,5.558326912521722,0
CUST_0003,23,1,0.20093368865905648,5.076005391412411,0
CUST_0003,24,1,0.45037093625818514,4.264470057410233,0
CUST_0003,25,3,0.39931591580930814,6.236093175210438,0
CUST_0003,26,3,0.8420332943764213,7.319329539981695,0
CUST_0003,27,0,0.7552704204968079,5.3933178393943715,0
CUST_0003,28,0,0.8260676302525284,5.708108676688591,0
CUST_0003,29,0,0.3031283559453286,5.956702316794584,0
CUST_0004,0,1,0.08764274676383854,5.08718640420643,0
CUST_0004,1,1,0.44720254050483565,5.708089121856677,0
CUST_0004,2,5,0.2085105143573358,4.561412793742704,0
CUST_0004,3,5,0.40298017876516146,6.16630274723679,0
CUST_0004,4,1,0.34609972653778553,5.050535815594006,0
CUST_0004,5,1,0.8620144822726226,5.170497235040431,0
CUST_0004,6,4,0.5025660764634424,3.9348863369246274,0
CUST_0004,7,1,0.025811906949486985,4.694775295645332,0
CUST_0004,8,0,0.9631151115891738,5.5077576703115,0
CUST_0004,9,1,0.5061418628402441,5.053988418445793,0
CUST_0004,10,1,0.6408263146902062,5.540112711683126,0
CUST_0004,11,1,0.06134962711066816,3.7175013788784774,0
CUST_0004,12,2,0.9948663171697671,5.148667457202111,0
CUST_0004,13,2,0.1213849394224289,4.662914028881961,0
CUST_0004,14,1,0.6921613416941319,5.015686713795602,0
CUST_0004,15,4,0.5270414639116516,4.271268318625597,0
CUST_0004,16,1,0.8866042152404667,3.6331213015845787,0
CUST_0004,17,2,0.733614380561402,4.775234598107317,0
CUST_0004,18,1,0.4161539981797615,4.6084351936701955,0
CUST_0004,19,2,0.5353101314525917,4.984806871230011,0
CUST_0004,20,1,0.24120145759954148,4.984690150827005,0
CUST_0004,21,0,0.547959488973693,5.579291499601088,0
CUST_0004,22,2,0.4882411370217782,4.55671774880849,0
CUST_0004,23,2,0.3944762785700353,4.115197285973099,0
CUST_0004,24,5,0.6881347060865421,3.400863513552987,0
CUST_0004,25,1,0.9017619921354235,4.593276916953416,0
CUST_0004,26,4,0.6139335847600618,5.0320041490657665,0
CUST_0004,27,1,0.5122219208126745,4.246582129653817,0
CUST_0004,28,1,0.08479201604580322,4.634678448687891,0
CUST_0004,29,0,0.01210847523488745,5.184680305864909,0
CUST_0005,0,3,0.34970322974584955,5.680265379295481,0
CUST_0005,1,1,0.09839564971339732,6.15781484202401,0
CUST_0005,2,2,0.020944961030912812,5.9960476858058165,0
CUST_0005,3,2,0.12138641815940643,4.2432049114305395,0
CUST_0005,4,4,0.9684887775943838,4.356481769619857,0
CUST_0005,5,6,0.3382675059944984,5.927840128081237,0
CUST_0005,6,2,0.432076882944196,7.056207129940322,0
CUST_0005,7,2,0.19747048985993731,3.896791634278317,0
CUST_0005,8,3,0.861369996363436,5.837562703358373,0
CUST_0005,9,5,0.5450269188969383,4.186354643940326,0
CUST_0005,10,2,0.16481481572943713,5.399687951752641,0
CUST_0005,11,2,0.8407030280112,4.348643106208171,0
CUST_0005,12,3,0.2975484513188206,6.8113750286649815,0
CUST_0005,13,3,0.4615574744197899,5.623548856901637,0
CUST_0005,14,0,0.24667886452162302,4.7909767427139744,0
CUST_0005,15,2,0.7330712960296748,4.1494795457907,0
CUST_0005,16,1,0.3553845686857394,5.277983064742709,0
CUST_0005,17,0,0.7609907600280938,6.454810644991743,0
CUST_0005,18,0,0.7457337827312321,3.550143434519094,0
CUST_0005,19,1,0.8766507618282006,3.893691818771658,0
CUST_0005,20,3,0.8861957804650745,3.3011508001963543,0
CUST_0005,21,2,0.6195893374598407,6.457195759956246,0
CUST_0005,22,2,0.5882022669483905,7.214251523462275,0
CUST_0005,23,0,0.5799837874281313,4.703982772670102,0
CUST_0005,24,3,0.8049889996807698,5.778361076166638,0
CUST_0005,25,1,0.0585509292439792,4.448814283671466,0
CUST_0005,26,4,0.44019899795549056,4.568204211359793,0
CUST_0005,27,1,0.22061195271121126,4.113957545668327,0
CUST_0005,28,5,0.6361773647082327,4.6503878132221965,0
CUST_0005,29,2,0.5718722712271865,5.261662972696479,0
CUST_0006,0,1,0.3622354416522884,5.1408862469112035,0
CUST_0006,1,2,0.4296568127389351,3.231560634437148,0
CUST_0006,2,3,0.45818688673789265,3.888586987865565,0
CUST_0006,3,0,0.7279393069737652,4.948355844834915,0
CUST_0006,4,3,0.15890816766935356,4.001614560811708,0
CUST_0006,5,3,0.05705472115125432,5.301791899819466,0
CUST_0006,6,1,0.24697879907199982,4.773521108098473,0
CUST_0006,7,2,0.7767105569551812,5.367365506816178,0
CUST_0006,8,0,0.4875711936733843,2.5757597397270584,0
CUST_0006,9,2,0.6637896861755891,5.884045396361049,0
CUST_0006,10,3,0.4187933190741614,5.884606789862693,0
CUST_0006,11,3,0.5653302545716099,4.080819861279283,0
CUST_0006,12,3,0.11409578488793337,4.573242883117646,0
CUST_0006,13,2,0.5233909113743664,4.458165012331358,0
CUST_0006,14,0,0.860139693349435,4.704458759853451,0
CUST_0006,15,2,0.45830064152865646,5.1523155135766245,0
CUST_0006,16,1,0.9456981470002823,5.4365598041576675,0
CUST_0006,17,2,0.5454318694069055,5.903934841086195,0
CUST_0006,18,0,0.5125026487703317,4.81710355889516,0
CUST_0006,19,0,0.7862781993840331,6.374876419148185,0
CUST_0006,20,1,0.1647063534322959,6.161933813456097,0
CUST_0006,21,1,0.8778300781520408,4.231635052685927,0
CUST_0006,22,3,0.9849896561408751,4.938956574530004,0
CUST_0006,23,3,0.656780104724294,4.264141550677165,0
CUST_0006,24,4,0.5233296311947413,5.919228934575203,0
CUST_0006,25,3,0.9150900684070432,4.331855914461006,0
CUST_0006,26,1,0.6958991181688025,4.356450167682538,0
CUST_0006,27,4,0.20201566840248997,6.029960817581161,0
CUST_0006,28,2,0.15210428322227287,7.062524919243145,0
CUST_0006,29,0,0.8824163684073387,3.932467085745727,0
CUST_0007,0,5,0.6346712732539415,3.8109887176199653,1
CUST_0007,1,0,0.5597556836383826,4.744748057897747,1
CUST_0007,2,3,0.7314964903403623,5.338483843461691,1
CUST_0007,3,3,0.47116789893281463,4.704598589860971,1
CUST_0007,4,3,0.8282492524372184,4.0006977677050894,1
CUST_0007,5,2,0.23987411275594472,4.4952250787717825,1
CUST_0007,6,1,0.45035097890541265,5.7635911006198555,1
CUST_0007,7,3,0.9791049380151545,6.257059956689093,1
CUST_0007,8,1,0.676177562075434,6.1946741443280215,1
CUST_0007,9,0,0.1748814371759594,3.878619361925215,1
CUST_0007,10,3,0.6428819100587077,5.126379579546412,1
CUST_0007,11,1,0.03318935456242622,6.938928999058285,1
CUST_0007,12,5,0.6649849034759953,5.409818656928513,1
CUST_0007,13,2,0.4470555438064254,4.7587423453814575,1
CUST_0007,14,3,0.9768003285106593,4.812465879945127,1
CUST_0007,15,0,0.7399041207669304,4.057434608556934,1
CUST_0007,16,3,0.9107701616439152,5.738810480887503,1
CUST_0007,17,0,0.962810357074026,5.615367484013054,1
CUST_0007,18,3,0.872753839566128,5.33951448381884,1
CUST_0007,19,1,0.24189382825883898,4.3542286493634315,1
CUST_0007,20,0,0.46876796546450583,5.79994190194205,1
CUST_0007,21,1,0.7431931987316034,3.3836893915634123,1
CUST_0007,22,0,0.9028949951919872,5.4283129624734965,1
CUST_0007,23,2,0.07896916219082861,5.899135713687492,1
CUST_0007,24,2,0.5828068350834896,4.266212026214636,1
CUST_0007,25,2,0.0938572848233562,5.036063391469628,1
CUST_0007,26,6,0.3169465877911193,6.474056052488081,1
CUST_0007,27,4,0.5916971623063255,4.647986925146526,1
CUST_0007,28,2,0.10422480280834767,4.743412069817826,1
CUST_0007,29,5,0.07093221613377343,2.597246065100313,1
CUST_0008,0,1,0.47249335500651357,4.779805372992042,0
CUST_0008,1,1,0.2806832155159743,2.9321452735640077,0
CUST_0008,2,1,0.005505799160420821,6.084479583073071,0
CUST_0008,3,2,0.9317537194328164,4.422469906492446,0
CUST_0008,4,1,0.6170665161178013,4.680946064333382,0
CUST_0008,5,5,0.2747315255195195,4.203974143196511,0
CUST_0008,6,2,0.9076110025565549,5.772021562003423,0
CUST_0008,7,4,0.636401370183407,6.531323744579469,0
CUST_0008,8,0,0.25760722033372185,5.144867664657555,0
CUST_0008,9,1,0.3838388830449795,4.385227134843082,0
CUST_0008,10,2,0.4189477901874754,4.8687430329076955,0
CUST_0008,11,0,0.3547712918359842,5.076851882958768,0
CUST_0008,12,4,0.010131184027743378,5.708214423256557,0
CUST_0008,13,3,0.9024533072858417,5.233216131263502,0
CUST_0008,14,0,0.5339674725477638,3.302902615013748,0
CUST_0008,15,2,0.12300329512374564,4.354430571351525,0
CUST_0008,16,3,0.8456043629899068,4.353772690156197,0
CUST_0008,17,2,0.7889851599207933,6.775310892609512,0
CUST_0008,18,5,0.31886681832113883,3.164342367137963,0
CUST_0008,19,3,0.16686020169875282,6.171245789321544,0
CUST_0008,20,1,0.8900970351838083,4.035595745388307,0
CUST_0008,21,0,0.6458223862864843,4.569843364408163,0
CUST_0008,22,2,0.409628894895232,6.1103023619827646,0
CUST_0008,23,2,0.9880359661555919,3.816593811733469,0
CUST_0008,24,2,0.4855896996593978,5.005492550243393,0
CUST_0008,25,2,0.03095579091934353,4.5242947362688035,0
CUST_0008,26,1,0.023352096328185912,4.741203937332898,0
CUST_0008,27,2,0.9559188289553192,6.598647170504717,0
CUST_0008,28,5,0.961135485407593,3.46033348072668,0
CUST_0008,29,2,0.5537114853580112,3.513722970049706,0
CUST_0009,0,4,0.25933489731709447,3.738545166344891,1
CUST_0009,1,3,0.1391967013456955,4.134960773651007,1
CUST_0009,2,3,0.9938483888996982,5.291861762000015,1
CUST_0009,3,2,0.3951377432643186,5.899464971148246,1
CUST_0009,4,0,0.47554603748682667,3.475478713380826,1
CUST_0009,5,5,0.790509794274885,5.2409249972894685,1
CUST_0009,6,1,0.27576756825135695,4.87538220380987,1
CUST_0009,7,4,0.2857835555258702,3.8274083911472574,1
CUST_0009,8,2,0.5112754622007512,7.715946572312882,1
CUST_0009,9,7,0.10926421030962141,4.730281468442664,1
CUST_0009,10,4,0.8834647629860607,5.593556722280862,1
CUST_0009,11,2,0.4768434683178171,2.0596113653357198,1
CUST_0009,12,3,0.29939558837168123,6.145389188547353,1
CUST_0009,13,1,0.9574480190380962,4.468443062756943,1
CUST_0009,14,0,0.9978208556819782,5.953125045376087,1
CUST_0009,15,1,0.73786951856153,5.513085420097293,1
CUST_0009,16,2,0.7534279222569691,5.697102855908272,1
CUST_0009,17,3,0.48762780966721087,6.182453826605304,1
CUST_0009,18,0,0.40754303103243084,4.324821725025618,1
CUST_0009,19,1,0.8082352100092222,4.8554813292844825,1
CUST_0009,20,1,0.9551152072917014,3.106385333046214,1
CUST_0009,21,0,0.5006242680704178,5.213293707372938,1
CUST_0009,22,2,0.07290183536790351,3.392440135631026,1
CUST_0009,23,1,0.8034827432968846,4.237275221433785,1
CUST_0009,24,3,0.4764369863437916,5.635418030209227,1
CUST_0009,25,4,0.8886590802653986,3.7607416051465274,1
CUST_0009,26,3,0.07177580622651303,3.8946466824472084,1
CUST_0009,27,5,0.7753461504031356,5.78218260795576,1
CUST_0009,28,2,0.13382836299969314,4.475911602065407,1
CUST_0009,29,2,0.5111291392372298,5.152354872033722,1
CUST_0010,0,0,0.27616955782089947,4.672105283487082,0
CUST_0010,1,1,0.24682386920190225,5.155190683858979,0
CUST_0010,2,2,0.3602339188004279,5.728684797216916,0
CUST_0010,3,3,0.909943143854392,4.511803002767753,0
CUST_0010,4,2,0.6870192665032427,2.561182841723571,0
CUST_0010,5,2,0.16695308874719872,4.865720837813696,0
CUST_0010,6,6,0.10536492225085647,5.615771149771142,0
CUST_0010,7,0,0.36005046590097833,6.203884437168816,0
CUST_0010,8,3,0.20888272400516372,3.5954357429303583,0
CUST_0010,9,0,0.7675676285179183,3.5835023649205326,0
CUST_0010,10,3,0.6573534821701286,6.039111787420269,0
CUST_0010,11,2,0.2953014775718328,4.92423571346454,0
CUST_0010,12,1,0.7385974581323307,6.075175935668458,0
CUST_0010,13,2,0.8902150026361744,3.6312954564403315,0
CUST_0010,14,1,0.058091952080349785,5.040919175395721,0
CUST_0010,15,2,0.3790940486719362,3.9978125442185273,0
CUST_0010,16,1,0.12436839900051022,4.78196412180178,0
CUST_0010,17,2,0.00992382112783563,2.3611914997401002,0
CUST_0010,18,4,0.7739913781527625,5.120756806189467,0
CUST_0010,19,1,0.016947664889580993,6.547570095028926,0
CUST_0010,20,2,0.2655828329586061,5.101856295261987,0
CUST_0010,21,1,0.0013536257154681541,6.549020151495188,0
CUST_0010,22,4,0.8985606046748393,5.670219897277339,0
CUST_0010,23,2,0.06569485895436578,5.6769663873395375,0
CUST_0010,24,1,0.4840770697102016,4.824145595567929,0
CUST_0010,25,0,0.9577898009882039,6.661470165728018,0
CUST_0010,26,5,0.3656807482613713,4.337869154532401,0
CUST_0010,27,1,0.7813218557473051,4.40219161351464,0
CUST_0010,28,1,0.8111237699334709,3.7018731149453696,0
CUST_0010,29,2,0.9174858431319902,6.578106807911514,0
CUST_0011,0,3,0.06220322616470275,4.164857098369977,1
CUST_0011,1,2,0.24189329411288918,7.089538721694773,1
CUST_0011,2,2,0.274703815047892,4.819608318237592,1
CUST_0011,3,2,0.16574977982015593,6.37284847467653,1
CUST_0011,4,1,0.04997902865967874,5.447861747751793,1
CUST_0011,5,2,0.9514298103618323,5.371094051313922,1
CUST_0011,6,4,0.43699588566562086,4.283360129947756,1
CUST_0011,7,3,0.9078987937796194,5.157054581409441,1
CUST_0011,8,5,0.47690010646797,4.038511630344463,1
CUST_0011,9,2,0.5650853124527563,5.830852324279367,1
CUST_0011,10,2,0.009038469079292177,5.618488380456475,1
CUST_0011,11,2,0.3216699896595486,4.792522477316127,1
CUST_0011,12,2,0.4287020209864336,4.980250906465373,1
CUST_0011,13,1,0.28888493890916567,4.5134201093261925,1
CUST_0011,14,3,0.761007923495392,3.655885529636813,1
CUST_0011,15,5,0.25100138326230026,3.3967395331840504,1
CUST_0011,16,3,0.19159294573482577,3.473729003277788,1
CUST_0011,17,0,0.03601881829142639,5.032575577408561,1
CUST_0011,18,2,0.9504591705752957,3.4597523679689233,1
CUST_0011,19,3,0.3530503916003024,6.983386234851712,1
CUST_0011,20,6,0.20468010905728395,3.7476065555868807,1
CUST_0011,21,2,0.07115828517343281,5.363631882624968,1
CUST_0011,22,0,0.9407845205031079,2.3957861433728658,1
CUST_0011,23,5,0.15159507480009937,5.198948146796495,1
CUST_0011,24,3,0.03757109039890738,5.347676483538336,1
CUST_0011,25,0,0.4165658284822922,4.512771435886448,1
CUST_0011,26,1,0.9730781629723328,4.26848659610367,1
CUST_0011,27,1,0.001473822086311416,3.9768044886817053,1
CUST_0011,28,3,0.7418963269587151,4.748269318007495,1
CUST_0011,29,1,0.7126213330985128,6.13362347185905,1
CUST_0012,0,2,0.90194019674915,4.402489805308359,1
CUST_0012,1,2,0.5444969591038651,6.422369861698508,1
CUST_0012,2,2,0.5837727805141116,5.650450092536139,1
CUST_0012,3,3,0.5138544642067677,3.4969196982401822,1
CUST_0012,4,4,0.7143266357349976,5.816072843393848,1
CUST_0012,5,4,0.19524060295649204,4.925789021450609,1
CUST_0012,6,3,0.7011698615902597,5.457772866151886,1
CUST_0012,7,3,0.786205652261058,6.674492433347537,1
CUST_0012,8,2,0.8389973277180107,4.939711008608389,1
CUST_0012,9,3,0.9670352752561462,5.454795169642381,1
CUST_0012,10,0,0.5047955983045281,5.698828420202535,1
CUST_0012,11,2,0.3965536819899632,5.42097294438939,1
CUST_0012,12,2,0.30978785920909924,5.693478911913994,1
CUST_0012,13,3,0.5717459831437487,4.6079873600808705,1
CUST_0012,14,2,0.6740199190587927,5.069746848841049,1
CUST_0012,15,1,0.3529585034523566,4.360235472555867,1
CUST_0012,16,3,0.06835320030995862,4.296345450433488,1
CUST_0012,17,2,0.056585656146715624,5.931979754959575,1
CUST_0012,18,4,0.1989921389594368,6.520339237309503,1
CUST_0012,19,0,0.27785277608971226,4.505219054233117,1
CUST_0012,20,3,0.518700994380595,4.769599285794233,1
CUST_0012,21,3,0.39761237855287057,4.075766855731696,1
CUST_0012,22,1,0.48303969755889,4.078140186874687,1
CUST_0012,23,3,0.07558361385406698,3.9960426279185013,1
CUST_0012,24,2,0.5990445871503816,6.498582572011868,1
CUST_0012,25,1,0.9650153694544719,6.247756834076215,1
CUST_0012,26,3,0.3129073942136482,5.655601427549508,1
CUST_0012,27,2,0.15482861259771985,3.4634763850562167,1
CUST_0012,28,4,0.7011395944174736,4.135434272721699,1
CUST_0012,29,0,0.5829260568042631,6.695388458451963,1
CUST_0013,0,1,0.9575810150838173,6.1243533598705024,0
CUST_0013,1,1,0.9770069544389435,4.665922769020059,0
CUST_0013,2,0,0.008319942227192012,4.135608929085819,0
CUST_0013,3,3,0.4344033190066098,4.859072085722381,0
CUST_0013,4,1,0.5894539894846972,6.568239758919651,0
CUST_0013,5,2,0.1992703364668008,6.29036812219467,0
CUST_0013,6,2,0.2483762603698002,4.301395164403946,0
CUST_0013,7,1,0.45894051659682034,4.129482894152311,0
CUST_0013,8,3,0.9514907101767872,5.407876782375322,0
CUST_0013,9,3,0.6167836078525412,5.452531436359485,0
CUST_0013,10,3,0.3711129384301278,5.153831916078257,0
CUST_0013,11,2,0.8953460891531693,5.766467368111596,0
CUST_0013,12,4,0.7054608302834863,3.384633548723274,0
CUST_0013,13,2,0.8247432373470076,2.964469157182127,0
CUST_0013,14,1,0.021913328775008956,5.02538842054241,0
CUST_0013,15,0,0.49109572938316515,3.080326843802344,0
CUST_0013,16,1,0.7644407280755043,6.749224202527154,0
CUST_0013,17,1,0.16046261427122643,3.981750355671772,0
CUST_0013,18,0,0.18564670490124302,5.790371896051711,0
CUST_0013,19,2,0.28918744629594983,5.34005129456889,0
CUST_0013,20,1,0.5150056597097231,2.855197297449762,0
CUST_0013,21,3,0.9137884438732593,5.5328333007968,0
CUST_0013,22,2,0.5056341534219588,4.770200369424806,0
CUST_0013,23,2,0.8588167711681547,4.148593565739686,0
CUST_0013,24,5,0.16036540611974315,4.012191165411981,0
CUST_0013,25,2,0.16528449014295743,5.534778545805009,0
CUST_0013,26,0,0.7187396178535302,5.112104946824517,0
CUST_0013,27,1,0.01912896643728701,6.7446391732586815,0
CUST_0013,28,2,0.35427132721721566,4.782982949575629,0
CUST_0013,29,2,0.05773215922511721,4.6915172115441806,0
CUST_0014,0,1,0.21955392322980194,5.112550715008228,0
CUST_0014,1,2,0.5409050038380808,5.44503586411619,0
CUST_0014,2,2,0.500112752076627,6.015228091665072,0
CUST_0014,3,2,0.6056378893234114,4.758768933702648,0
CUST_0014,4,0,0.33720657556575206,5.433489717448523,0
CUST_0014,5,1,0.8956747776187787,4.193932441250196,0
CUST_0014,6,1,0.419271661166022,4.954299768903221,0
CUST_0014,7,3,0.009978776658449373,4.235008051243873,0
CUST_0014,8,5,0.33362839583686565,4.761087158015972,0
CUST_0014,9,3,0.07569972730978747,6.430155636559878,0
CUST_0014,10,3,0.06697361202527152,4.724297807079133,0
CUST_0014,11,2,0.6483180074520956,5.940696143822683,0
CUST_0014,12,0,0.3754689284665004,4.705220715700256,0
CUST_0014,13,3,0.3505205342861618,6.346178263626625,0
CUST_0014,14,1,0.36957419942677316,6.761688930792192,0
CUST_0014,15,2,0.21766739958053605,4.717153453822207,0
CUST_0014,16,2,0.8044946424318223,5.268533986464809,0
CUST_0014,17,0,0.7665150495325846,6.513009266003989,0
CUST_0014,18,5,0.6711574733796887,6.4033699701251905,0
CUST_0014,19,1,0.8904095172193285,5.697903272539028,0
CUST_0014,20,6,0.6323913243283874,4.9076015613966515,0
CUST_0014,21,2,0.31382680822441555,3.782879597647095,0
CUST_0014,22,1,0.42485084286808694,5.015618333949603,0
CUST_0014,23,1,0.6961561451379252,5.902277173786647,0
CUST_0014,24,4,0.6923589224610581,5.0983101922381024,0
CUST_0014,25,2,0.1909265850716435,4.947171995425231,0
CUST_0014,26,2,0.26463502692535734,6.0445139862434605,0
CUST_0014,27,2,0.08838494698451871,5.5371784276257605,0
CUST_0014,28,2,0.031149092793391064,4.667362681649041,0
CUST_0014,29,1,0.6668473913056581,5.491542120877309,0
CUST_0015,0,3,0.9009608956904679,4.53085096997419,0
CUST_0015,1,1,0.09491793682166971,5.644628246317697,0
CUST_0015,2,6,0.04035082685969971,3.9833168714235025,0
CUST_0015,3,0,0.3604268271414861,4.7559195263257985,0
CUST_0015,4,3,0.23201818030881072,6.334903247843444,0
CUST_0015,5,0,0.8371196278306522,5.629749878398674,0
CUST_0015,6,4,0.5809503798881793,6.768771783259421,0
CUST_0015,7,1,0.5968518768877594,4.507856484803997,0
CUST_0015,8,4,0.9956311094988834,5.625508016831036,0
CUST_0015,9,1,0.45476434255266107,5.885231482988991,0
CUST_0015,10,4,0.5003594462155606,6.112946530207203,0
CUST_0015,11,2,0.6359403268267109,6.077651309529143,0
CUST_0015,12,1,0.7051391455705633,6.987061111699441,0
